Id,SalePrice
1555,167145.1601004601
1556,88046.70521068794
1557,113791.27911390178
1558,85750.98366208561
1559,96391.65975462763
1560,145568.74270126878
1561,150414.05940717965
1562,131097.01637732415
1563,123228.01020006197
1564,158176.1356495205
1565,143479.93677079212
1566,249647.01143962712
1567,82635.03812445105
1568,216939.8308437423
1569,155397.24299720323
1570,130612.2797536388
1571,132419.60807887107
1572,152393.13581352765
1573,246302.64128793566
1574,107713.34942973338
1575,220959.40384130023
1576,226975.98840718818
1577,196970.78166400024
1578,151850.354192911
1579,146821.83061863764
1580,178820.74899570376
1581,160635.23270969943
1582,131161.7889960325
1583,334275.4401958104
1584,236521.15168389314
1585,141914.2799750978
1586,74243.301953124
1587,96762.61318018692
1588,151235.3579997392
1589,110056.30344614078
1590,135434.23607820546
1591,97652.84091345622
1592,112014.5435538206
1593,128606.91443210446
1594,129618.1413827406
1595,106826.76809231368
1596,242253.3650707322
1597,183753.38223677062
1598,196204.735509315
1599,181131.66442855843
1600,182429.43297083594
1601,79758.25060061467
1602,114799.54182056623
1603,100480.23737251897
1604,270297.3085856014
1605,246628.54923825743
1606,167068.32845180164
1607,156854.4871399491
1608,216538.04293070443
1609,193234.7439081704
1610,151308.274440348
1611,142027.165406439
1612,183088.1854305654
1613,158882.15514584616
1614,118964.43060494566
1615,86166.13459408008
1616,65248.48517006209
1617,87497.99767225717
1618,126973.5065329955
1619,145370.09623036868
1620,164906.75043374381
1621,130637.80969736754
1622,139494.84419079943
1623,285199.5820540214
1624,213621.09364385542
1625,126150.56503459695
1626,171211.4332221561
1627,186337.30663328394
1628,268970.18731783977
1629,174545.47544675024
1630,334170.29081256693
1631,204007.40372362477
1632,235486.46350719384
1633,172681.5345931195
1634,182884.02924909795
1635,178527.2837257002
1636,150340.2340274435
1637,174536.11192784907
1638,197916.52997299714
1639,176750.20039081352
1640,266608.72455385816
1641,173102.4671553898
1642,225624.50969192214
1643,226850.20115457874
1644,223596.790382963
1645,191042.07775356199
1646,155303.24901951753
1647,166222.53597526244
1648,133546.59622417027
1649,141853.05658772236
1650,112495.31287200698
1651,124713.19599021567
1652,94559.40193705587
1653,95954.40420541733
1654,153133.94546549732
1655,152939.39457376476
1656,143841.40928337985
1657,148496.10979532328
1658,151887.27329873398
1659,139571.06174848488
1660,151195.14348998084
1661,429884.1691735982
1662,379935.0977511442
1663,389513.7103934053
1664,432731.3335331182
1665,291462.0306747814
1666,338551.21756437945
1667,345928.19978144974
1668,332715.35296722164
1669,302273.8838087466
1670,341172.5335351476
1671,252807.64833446388
1672,437383.0442396377
1673,294534.3822281537
1674,255168.47725126296
1675,185260.48251440882
1676,185580.49491470857
1677,217746.02567728815
1678,403216.63635346165
1679,394226.8938963473
1680,307809.20833390375
1681,251074.21187626087
1682,296850.34025620273
1683,173126.3155366447
1684,167240.07514524861
1685,175192.59644939454
1686,172616.78587666986
1687,169667.6033759408
1688,184877.090840731
1689,189067.17496421823
1690,183327.696418685
1691,178311.3272850154
1692,260314.3986628624
1693,165238.41407106706
1694,179304.61998390022
1695,163127.00868434826
1696,283347.715112978
1697,170316.74734626804
1698,347395.8930546308
1699,324759.74351790315
1700,254023.44619799205
1701,257266.29642307118
1702,252478.6079074329
1703,254831.53462745002
1704,284148.4628117246
1705,226897.93427721696
1706,400186.9888064571
1707,218743.32440034632
1708,209855.01319707796
1709,267585.47626020294
1710,222746.3810798789
1711,261361.62393108325
1712,249299.73756063834
1713,269233.523176236
1714,217323.89786832433
1715,201507.00988272217
1716,185629.65398401846
1717,176151.50418756227
1718,132867.29092006406
1719,196118.30947303338
1720,244761.25236884365
1721,169099.0916400414
1722,124372.13208636694
1723,156897.54229537066
1724,226102.90134095916
1725,238334.99344503155
1726,188237.60466090665
1727,164842.11884948277
1728,180433.313852107
1729,168231.96683498405
1730,161211.92630544901
1731,116981.84028254027
1732,129839.6354564958
1733,119621.48097559514
1734,119417.1332662545
1735,138724.9547348498
1736,113840.27182867099
1737,318955.76480819896
1738,212910.39057704175
1739,260183.50231693216
1740,225566.23443798284
1741,187796.51914053064
1742,175893.71429255963
1743,168336.9949499175
1744,286070.6044275093
1745,222843.6412811443
1746,214463.49153039375
1747,230689.9328135736
1748,226603.66610767329
1749,152118.5381484679
1750,128564.72336966055
1751,238687.11055122098
1752,121216.52741841837
1753,145324.40768705469
1754,203975.37006470293
1755,165170.10464260037
1756,128416.64197169789
1757,124896.07940759996
1758,140832.14422582506
1759,158187.86395489698
1760,166185.10243037972
1761,132354.07794258237
1762,186825.4556553694
1763,174883.45633461003
1764,120593.91570009808
1765,179388.0422471078
1766,175507.10037701705
1767,225521.5087670342
1768,151993.97386568438
1769,175816.81612190633
1770,140494.79844699474
1771,135949.9383064013
1772,144390.64052355834
1773,130597.83436644397
1774,117012.56412306907
1775,138704.64968422006
1776,125770.66385900644
1777,119446.55010384995
1778,143972.49030791398
1779,119967.41660790477
1780,177613.96170887313
1781,143012.48928710073
1782,94499.91871530347
1783,132823.78200464384
1784,105498.89701058244
1785,130269.4073438741
1786,158632.4411239875
1787,161541.84078492053
1788,66714.54843553287
1789,110962.7487826841
1790,84602.86306090483
1791,187644.15767397924
1792,152814.24035725306
1793,130308.22661682373
1794,150822.42088216546
1795,135429.49435098757
1796,117373.46249118292
1797,121737.94264835492
1798,126502.01460842116
1799,120469.46807651392
1800,127266.95533533578
1801,124865.54442976306
1802,138443.95816545264
1803,149121.98534104676
1804,152197.31449293724
1805,136841.06864305807
1806,105794.82894853874
1807,154183.79647060126
1808,125111.94188668959
1809,114225.22040656692
1810,151633.5439596976
1811,130750.96143410642
1812,108908.38182521243
1813,122041.50077989725
1814,100228.53242691836
1815,56911.33188666457
1816,102997.43636183736
1817,135703.0786438373
1818,143932.06341767756
1819,117914.49419642003
1820,59437.03116278228
1821,108755.88635695557
1822,156619.01628302844
1823,76666.99799991958
1824,129936.1935991047
1825,134503.87938596396
1826,99102.41751202867
1827,101822.18090070762
1828,135086.1702876038
1829,101001.4712199233
1830,149003.35139842707
1831,173357.15421870683
1832,80761.84334742375
1833,140132.68213912958
1834,110275.68010696143
1835,157840.19902596337
1836,123604.95352705765
1837,78794.11516964607
1838,120340.46287919597
1839,85859.72802097691
1840,162005.32695712213
1841,142328.83465367486
1842,77311.2491031522
1843,135296.18032538157
1844,135410.13536740534
1845,131541.47093676537
1846,157548.52772947063
1847,154120.41311777857
1848,59739.59365304876
1849,120415.35126574447
1850,123135.7197068758
1851,159265.03181073928
1852,133180.01145644233
1853,131335.2471025152
1854,171974.08090000492
1855,134505.1853833123
1856,217332.35623685713
1857,148494.67932001897
1858,127882.16679227656
1859,120089.68653910722
1860,145326.80631517453
1861,120089.68653910722
1862,301076.06892012485
1863,294361.35452143406
1864,294361.35452143406
1865,326495.3249588256
1866,326700.7904848959
1867,245274.82583647748
1868,275011.2305678623
1869,200348.26723719088
1870,249655.64269588562
1871,244529.08705993046
1872,170385.33499289423
1873,252959.1009346117
1874,151372.05588596972
1875,216191.7636483164
1876,193272.13469716083
1877,217377.54971486834
1878,210859.16478349644
1879,135144.25579166145
1880,142233.01857969133
1881,236569.81882517575
1882,253126.2465940582
1883,195852.78962401135
1884,213655.45844903114
1885,257779.44793243622
1886,293710.02349272947
1887,218092.8062995902
1888,280473.3768639807
1889,161487.4339966901
1890,131038.58616083924
1891,130176.18011992474
1892,106824.85669065331
1893,128238.27737520856
1894,126260.3986300149
1895,134576.33067072937
1896,128443.4764933471
1897,109268.51824437983
1898,102159.62942854819
1899,145559.4406256519
1900,154561.62235134208
1901,174382.47158734844
1902,133598.76764169332
1903,216638.36215599318
1904,136122.58171150504
1905,184834.142713556
1906,177675.40981027126
1907,195608.71818039633
1908,115419.28155351883
1909,136470.7582982964
1910,125620.62769487675
1911,200685.37568057058
1912,301751.6428236514
1913,165044.90272795153
1914,82583.5436309194
1915,299521.84106354683
1916,69250.7372764508
1917,264283.8215834
1918,137824.33652020022
1919,169428.6039821646
1920,147958.63904615006
1921,398467.3157531621
1922,324585.909335006
1923,216642.66970268506
1924,209835.6816904409
1925,217009.8425512951
1926,379240.57271096413
1927,141010.2619060846
1928,157988.81688441857
1929,123207.0212630116
1930,129383.75541899909
1931,142532.61592587686
1932,129955.24083601624
1933,181247.30149683516
1934,180666.17867965737
1935,171089.10350580094
1936,182366.15764606014
1937,179700.74086104386
1938,173945.3669321537
1939,230766.78172116575
1940,187620.66953496917
1941,169922.05265134628
1942,184893.08572815981
1943,199076.61738276845
1944,323362.1310612659
1945,326395.6379856953
1946,131969.55604236433
1947,299994.5070683654
1948,172560.23214678038
1949,235180.33769941246
1950,182416.15249106364
1951,255756.88839394503
1952,214204.64021821538
1953,166480.3995461093
1954,192059.49510913456
1955,130107.22766206646
1956,284751.73684668046
1957,156865.2745840711
1958,325635.5686239279
1959,139652.5617323332
1960,114534.03745976051
1961,117510.84859727435
1962,97672.44659759925
1963,110907.06177672728
1964,109587.77921391226
1965,149279.48662998952
1966,148329.01579009477
1967,307075.9434789246
1968,398186.33659445186
1969,398114.04244761437
1970,387019.84742012864
1971,398503.17290526384
1972,375039.3126816219
1973,255789.43114692142
1974,333264.5414673936
1975,430945.59177375335
1976,279973.50925101695
1977,330452.1466305043
1978,336867.5585227515
1979,331990.4957294577
1980,194563.79139032474
1981,369038.89023805386
1982,222489.10260117333
1983,200367.38455472852
1984,168633.8399683164
1985,224194.67466315965
1986,215144.98367208368
1987,172720.67528690328
1988,180157.8283065359
1989,187084.27423293886
1990,219874.4322917677
1991,268185.0389846838
1992,207032.23176564334
1993,164417.91030497148
1994,242293.2518818017
1995,175956.54003556535
1996,245339.33544968022
1997,289892.1112155681
1998,347391.06147596886
1999,263007.98497917055
2000,303587.0355355176
2001,259146.2267234191
2002,242825.81364000062
2003,249357.97299938352
2004,263045.13398774987
2005,217898.89133866256
2006,226838.46070528962
2007,240610.66474299604
2008,215009.0217477789
2009,194880.39687427657
2010,190200.0393117803
2011,146883.8981833909
2012,176643.786905735
2013,185111.2045377293
2014,182551.12289694994
2015,194422.6274862769
2016,195966.67365041826
2017,192227.1982067493
2018,122353.63787793455
2019,133721.8155605262
2020,112493.2977311733
2021,106571.45321230889
2022,183149.5030960017
2023,130978.66057479028
2024,253992.86810181593
2025,309423.818388298
2026,170952.02854463103
2027,145923.71037773075
2028,149548.97940400563
2029,165775.36745007732
2030,265439.8030651601
2031,237157.38006439968
2032,267592.5163153411
2033,263854.8255802372
2034,163532.06067794003
2035,208951.23554912716
2036,195013.33959023
2037,204560.70910899658
2038,278551.7856818101
2039,203784.65242430812
2040,271966.4830225554
2041,279387.1405098547
2042,194406.42737584672
2043,177264.22324300927
2044,164531.5525556805
2045,215378.43627870455
2046,142476.51414253487
2047,145663.44141078906
2048,142158.34363418675
2049,147473.3688889953
2050,177676.2030190828
2051,109206.1191340811
2052,123358.49344809723
2053,149798.18109559675
2054,77687.08396164878
2055,171012.2022189457
2056,142865.86892430397
2057,118336.81560798814
2058,226347.88619564616
2059,127039.1411648115
2060,172046.58556824885
2061,181210.92040437178
2062,133948.64534911184
2063,115728.31904381931
2064,141358.75384434522
2065,121390.38845419916
2066,165956.98104865997
2067,119946.87009830847
2068,121135.57783748976
2069,91410.56742959467
2070,115938.17823541787
2071,101740.07462631767
2072,120311.46981698883
2073,139249.25362731327
2074,179763.13452959637
2075,148574.90279494532
2076,121246.52961808366
2077,157519.7510163867
2078,129443.52146601713
2079,128559.13535926431
2080,113100.46657371866
2081,121124.02756442507
2082,86673.59135220716
2083,143589.18815494917
2084,111421.14615162557
2085,123294.74824047163
2086,126642.12979492966
2087,112388.31853773948
2088,105073.9461217549
2089,76278.41057591482
2090,128671.1457180212
2091,122923.78704524461
2092,133581.42978137173
2093,144389.16021793536
2094,130060.48235102
2095,149584.76161434522
2096,76205.07190830928
2097,91433.27732456129
2098,153183.35769974414
2099,69654.70812316517
2100,68961.61785353508
2101,133951.56828314025
2102,121303.92857597556
2103,94711.91741500428
2104,138053.65300025922
2105,133133.91500480403
2106,73368.51166070112
2107,208076.952077174
2108,119935.84383971328
2109,114260.53779006601
2110,138440.9206349006
2111,165994.54181340546
2112,138711.85479606656
2113,119151.21710455688
2114,101948.34396963647
2115,156640.47769723536
2116,117750.98924213483
2117,145291.72360793684
2118,119128.61083393957
2119,102481.24734552445
2120,123786.83823406533
2121,98111.8743795066
2122,106833.56729869294
2123,65923.98523279635
2124,177327.60425625308
2125,133336.11083094566
2126,149540.2774803639
2127,146868.2634632491
2128,130079.98718644373
2129,111633.70966429
2130,140913.53545669513
2131,129969.49073658841
2132,118065.98718849398
2133,122936.8941939331
2134,108274.23602442679
2135,88812.86965100182
2136,90570.30940011042
2137,120894.7467466618
2138,130743.16263588636
2139,153551.4582046809
2140,141247.13654843468
2141,148203.37310764377
2142,128561.80528082259
2143,140731.8488490744
2144,116451.43229961755
2145,136719.10900851057
2146,164738.70044514665
2147,131586.54796405727
2148,121322.53675486226
2149,142205.11652434047
2150,211405.79631019096
2151,133657.98551846857
2152,186069.49814999095
2153,177691.73882114075
2154,115225.21902160185
2155,136503.50061731762
2156,253593.54162227988
2157,226925.10977322547
2158,226034.3426202115
2159,219258.53510547295
2160,172587.5209385046
2161,244264.38857319154
2162,344689.0423774376
2163,357743.44246485725
2164,245878.40546835805
2165,167494.1494318004
2166,151814.1481556708
2167,239010.2688162664
2168,211213.23072855797
2169,189615.50568788272
2170,217554.31785753256
2171,152568.30835094006
2172,133158.9102757187
2173,183163.73793868726
2174,235579.48796028073
2175,297689.17819706915
2176,333209.93773395213
2177,254913.84497405216
2178,208126.08688655568
2179,142033.03646783836
2180,208199.33339487115
2181,189907.61540528914
2182,235303.49864329022
2183,191925.6813398429
2184,125985.41286256009
2185,119782.07771826998
2186,141884.2403701295
2187,156188.02102594028
2188,162088.58624097603
2189,232421.41742315158
2190,76206.72439975239
2191,81660.5594502526
2192,99628.73893941315
2193,93841.3718884447
2194,93627.95538469923
2195,113268.72864425351
2196,104536.208232346
2197,113766.2578119867
2198,162362.1278462086
2199,177792.199582633
2200,136813.4972810097
2201,149363.463560955
2202,203129.95601001257
2203,144814.74123450878
2204,181828.23072592914
2205,104915.85127910422
2206,149964.73851671754
2207,203775.57750502008
2208,256319.15012781808
2209,202786.67218965993
2210,121498.47246810877
2211,109953.79042122138
2212,104693.44042901715
2213,104011.7295230358
2214,127631.10262550644
2215,101821.8266313131
2216,149168.07947500967
2217,102901.43017965862
2218,76499.43456220356
2219,77145.19255887232
2220,86337.23169666459
2221,299844.9116568909
2222,256590.82894112603
2223,277173.489927573
2224,212495.52200207318
2225,115558.4257381345
2226,181452.97692586452
2227,199005.98359022575
2228,279140.3087640393
2229,235117.8799335986
2230,152213.17876659395
2231,215382.0982663178
2232,176433.8381422777
2233,173553.95718865338
2234,246960.58747753024
2235,226065.17031158484
2236,272676.7162928222
2237,370540.201828605
2238,206271.2046655304
2239,109336.47517156278
2240,157005.60624324458
2241,163035.01523035113
2242,129381.84213448883
2243,121360.81945819754
2244,104943.70667385974
2245,103167.75805602822
2246,149660.5054164067
2247,105862.76435050601
2248,124177.00529708428
2249,123185.4617174598
2250,137522.55957371127
2251,111892.33717651451
2252,167838.3653677366
2253,156067.7895104908
2254,171282.82241286788
2255,182202.9592896507
2256,182607.19065321996
2257,211089.3790973791
2258,165683.8528298396
2259,172204.30262508942
2260,152531.99469100256
2261,184537.7241312663
2262,210620.76950863117
2263,352355.9141578631
2264,367667.85396074096
2265,152210.18199528282
2266,270179.3770434819
2267,369728.53336568584
2268,364290.0030984153
2269,146781.43418073605
2270,179004.10981911686
2271,209429.77598353653
2272,200085.75480712802
2273,158807.32767298684
2274,172621.6754610023
2275,173855.39527279307
2276,186864.99737256338
2277,178946.05247617216
2278,143436.82106065605
2279,131150.16672026744
2280,128243.3986830241
2281,165877.77258017586
2282,186692.01417188873
2283,103909.85844201068
2284,109649.15186502323
2285,152462.1257490726
2286,125620.56264977662
2287,339594.55731057096
2288,273270.4774654858
2289,390883.32337436534
2290,443507.70280233986
2291,314979.62426313595
2292,409118.31340185954
2293,437481.345720759
2294,357189.3780034137
2295,374456.6188919485
2296,270115.95537035854
2297,312622.0618578637
2298,281118.4367580748
2299,342967.6819537423
2300,343182.4455339158
2301,274264.50207584986
2302,253718.1471707083
2303,244901.4500704986
2304,240598.09804381264
2305,184274.17210061377
2306,185231.6006633635
2307,188271.9858875941
2308,221522.59320964664
2309,278076.7401372456
2310,209084.66303155108
2311,191280.33126782422
2312,189628.04912166204
2313,179069.25561486228
2314,170978.2218072851
2315,183225.3567154818
2316,181487.60527619396
2317,182464.6008446155
2318,186329.18234517728
2319,173704.5511573485
2320,219608.4301497864
2321,249487.6411078001
2322,175453.69056670732
2323,178976.61069543482
2324,170129.13940367434
2325,203206.91634744185
2326,170856.27540930163
2327,215750.50758132662
2328,228851.8895368846
2329,180908.65737960342
2330,176081.3537562301
2331,360403.61047921295
2332,327178.2615974544
2333,309799.238606009
2334,265856.8833765419
2335,262043.11121242525
2336,330131.8035377035
2337,226699.47610842163
2338,290264.4157488174
2339,220632.2371570481
2340,404940.8324815885
2341,212017.1215395905
2342,235362.83146430802
2343,224251.984638941
2344,229818.03992381698
2345,233727.45012028745
2346,216292.92471663444
2347,199492.8697074887
2348,232723.83739220642
2349,184506.2887996374
2350,302033.5911434106
2351,257987.21341765637
2352,247653.61995479668
2353,236438.96498654952
2354,128365.46044750408
2355,154193.17108125344
2356,152292.02276367068
2357,199343.35604553207
2358,194968.35314672996
2359,133803.00759310936
2360,114973.28748628496
2361,144923.2995807433
2362,275560.6692646656
2363,140222.89618578402
2364,164400.96495249128
2365,213818.82894980666
2366,188862.78934047188
2367,225147.4096579919
2368,223071.46450909483
2369,217250.9114466884
2370,166385.9546969386
2371,173837.41532289216
2372,189732.96856651627
2373,294466.734430539
2374,312836.5966126654
2375,252961.38601347484
2376,271346.05832220573
2377,332956.33499610744
2378,141340.55682292764
2379,202312.01922370473
2380,146880.11579327242
2381,160502.47431532305
2382,190652.1669020507
2383,199622.36401973554
2384,248068.35563165523
2385,160660.14241098403
2386,135509.19202393832
2387,141078.55206372272
2388,96775.54827266777
2389,126500.35785568165
2390,140214.7923624124
2391,143756.7256609572
2392,119112.58237287407
2393,168980.08087288207
2394,143376.60161453637
2395,209499.75996662953
2396,138665.53422803656
2397,219600.58224264998
2398,129901.559321319
2399,75260.80576890899
2400,63556.96302031369
2401,114273.19518426342
2402,143224.33156289195
2403,141771.697263466
2404,147190.84065029334
2405,162362.81049772113
2406,141431.19955662114
2407,129309.23192853079
2408,148202.88934102523
2409,128378.81568117696
2410,156985.47862244796
2411,122993.62469103119
2412,158159.53164585796
2413,137815.40685869506
2414,145764.572073553
2415,138209.90138672947
2416,134433.03711089038
2417,133196.8166708268
2418,133025.3225587965
2419,127758.20497775951
2420,126807.27602344222
2421,151055.76411001454
2422,116175.5731290054
2423,135679.80226941308
2424,150453.69768953038
2425,208842.4486451739
2426,124134.23644250946
2427,138947.12832993237
2428,181532.89968534885
2429,118501.31897909778
2430,131782.72796883152
2431,113179.49861071596
2432,142592.55658099518
2433,149267.97784862353
2434,140475.09127509609
2435,145917.77370669605
2436,111238.53617582248
2437,101125.40899837573
2438,128230.96076529735
2439,112639.79671825262
2440,118630.95203106287
2441,107816.51856168178
2442,97979.34619460146
2443,114787.72320229556
2444,113249.39410906345
2445,76774.26889037238
2446,128874.3130941408
2447,205487.65298129333
2448,134981.1528662639
2449,98042.64209277807
2450,144019.32153988956
2451,126089.92854654526
2452,207683.45119935967
2453,93084.6944127882
2454,127058.83425006777
2455,119882.2831551169
2456,137276.65655887293
2457,124168.89492230136
2458,111489.51029773032
2459,115202.80008902574
2460,139632.52012600115
2461,121168.70188777325
2462,139696.31234952304
2463,129290.94733124012
2464,159349.8678615933
2465,137372.53197813965
2466,111971.93062134334
2467,139337.85011234268
2468,77063.86650848573
2469,82343.91921800066
2470,201050.2325037961
2471,222747.514529356
2472,167353.08022834687
2473,117209.97248195072
2474,79255.4025664477
2475,233528.43225758942
2476,117409.54038816967
2477,127914.61763244236
2478,166131.24298065144
2479,106734.83473128523
2480,150930.8513574289
2481,113779.17394109863
2482,127588.48075118428
2483,115188.28560499658
2484,117381.26029383433
2485,128213.8039896566
2486,157377.1371164842
2487,191453.82382377496
2488,160766.41062908934
2489,142843.35595546142
2490,154286.46444244345
2491,100854.3427701791
2492,181520.29578231115
2493,147073.84892037258
2494,137488.73512589055
2495,87800.30273443727
2496,247379.04017350767
2497,152900.2644477034
2498,108663.88949604341
2499,94848.55653492195
2500,127736.1897564438
2501,143701.48852235658
2502,145028.9260019511
2503,110210.67518051069
2504,161845.97564216633
2505,228401.70519693996
2506,263219.81526635005
2507,312549.4594524516
2508,262828.2682649892
2509,219390.87788282792
2510,228895.60269868214
2511,180302.000155458
2512,207216.92374423935
2513,217245.09586946433
2514,213127.60435802507
2515,152242.00277607102
2516,161880.89778575813
2517,143955.53970948228
2518,157073.25215601182
2519,223009.2118658268
2520,199798.30258694114
2521,185060.84007429687
2522,222485.2465948543
2523,127400.99517225564
2524,136079.59468224185
2525,143363.22993772256
2526,136226.22528353625
2527,113361.97927122256
2528,133991.01317919142
2529,136427.5961289702
2530,120251.78612683438
2531,247532.56977371214
2532,226477.1755407098
2533,195805.04882028216
2534,222851.6165886296
2535,321331.1108861579
2536,242552.42772364352
2537,229843.25764847596
2538,182337.90213188526
2539,191842.8019107034
2540,174221.4710476374
2541,180238.9076186045
2542,170845.48206057792
2543,126051.60174354854
2544,128547.84780182465
2545,133211.68286172795
2546,133497.56174541413
2547,143037.19607081605
2548,150699.09131868134
2549,162946.38270114
2550,457986.1495031781
2551,136857.09482641332
2552,126679.82364944331
2553,80025.47504001239
2554,114959.392943242
2555,117635.33392092474
2556,104081.48213228576
2557,116735.78818549283
2558,151633.09816386632
2559,133571.7654553507
2560,134171.77464961068
2561,142318.59726109015
2562,127379.19030102136
2563,141858.36783617502
2564,182672.89997442928
2565,137200.62805960068
2566,165012.48351660316
2567,132803.35085662076
2568,190594.38979495325
2569,203738.48278011777
2570,119718.74847148497
2571,188033.98972781174
2572,173835.2075610939
2573,202954.3700336493
2574,264440.6083475866
2575,130302.68041992672
2576,126343.17583740535
2577,157583.63234314515
2578,80038.72917075793
2579,64422.77161034263
2580,138638.84282985344
2581,129130.08186621597
2582,124217.17894109266
2583,274731.210937218
2584,163122.44592068734
2585,192354.31387231138
2586,218366.8272045444
2587,193501.690201316
2588,157470.07491858592
2589,150161.3820146723
2590,222278.86075175795
2591,221885.65091093967
2592,209055.25666692836
2593,251752.56685704488
2594,180687.10878520497
2595,198235.43393902935
2596,331569.4527878715
2597,193145.2161568308
2598,278507.06892932096
2599,266518.9950355541
2600,158373.38762823583
2601,147738.05151254326
2602,74121.0341148459
2603,96753.91753605024
2604,88367.67811453436
2605,71457.11480507492
2606,145822.71050667917
2607,191820.83011743904
2608,184554.3525082885
2609,168082.17599379737
2610,114390.58786027315
2611,121693.3567355711
2612,148461.3833479223
2613,135937.00911919915
2614,126888.23879878136
2615,162409.61112844708
2616,141884.1562354346
2617,187406.92740881452
2618,186289.37228329718
2619,183165.8129761175
2620,186304.61070792502
2621,172938.0797334181
2622,181445.84168279404
2623,247161.64929551497
2624,285374.403215407
2625,343626.2919381793
2626,168063.03389412526
2627,175392.4921569516
2628,394403.07975578855
2629,356617.46725482086
2630,314679.01140818023
2631,404885.4598758228
2632,353694.90544840985
2633,294534.19055865955
2634,375833.9455293502
2635,153814.68235324355
2636,187368.72316250828
2637,194194.02672305104
2638,264837.9925306427
2639,201482.16651312006
2640,153733.54027507605
2641,101864.44005758368
2642,213513.08478001962
2643,101136.2595125646
2644,125002.33354047494
2645,103657.33835232384
2646,92819.21036075181
2647,107745.46268987743
2648,143087.26087513453
2649,153717.66866264163
2650,146707.5325207441
2651,147921.85912112467
2652,364403.0321044554
2653,249034.3156011081
2654,259889.22962737567
2655,403173.4960747557
2656,302565.2243834418
2657,325427.39420127956
2658,288934.92714993434
2659,302158.39277199603
2660,340898.62652887177
2661,360807.12969031016
2662,359387.3223274964
2663,283444.46035108785
2664,264646.77041648416
2665,332392.0751688692
2666,275437.5566270331
2667,169283.49246314802
2668,183739.65319421672
2669,176024.80476468155
2670,288705.79519874614
2671,186008.5811083016
2672,186873.1028099347
2673,219633.61949323412
2674,213041.35245794806
2675,168171.88318347922
2676,186040.9162275825
2677,191780.71854961288
2678,270736.1741907539
2679,276980.3442382373
2680,280095.2643935106
2681,396024.52538819547
2682,308061.4613841139
2683,412308.2260098035
2684,302074.3252658631
2685,327033.184961557
2686,258710.14096982364
2687,327509.748493874
2688,214494.4700453042
2689,204695.7680581217
2690,420131.5509416785
2691,192051.76291883225
2692,128637.88539803361
2693,199387.66175690937
2694,130002.85175167996
2695,185093.2877098956
2696,183601.0890795018
2697,185524.44389127818
2698,191867.97095248013
2699,179578.54788653765
2700,157943.58362212405
2701,149977.01481790867
2702,110192.62771719118
2703,138345.05913172654
2704,132583.42720543922
2705,120795.1453294326
2706,116959.01430368105
2707,127384.51190562475
2708,138249.2156395355
2709,122061.15489530587
2710,130174.9186937631
2711,270587.7969141454
2712,376146.5376722006
2713,172314.2800701681
2714,153503.26158450972
2715,174290.81863006155
2716,153637.527864209
2717,192190.64992737112
2718,229248.46605560684
2719,156002.5717675837
2720,170158.1288281429
2721,135786.12007158322
2722,167209.31315818394
2723,143870.02694638484
2724,128600.6052257339
2725,136488.40086638744
2726,149047.19158996842
2727,169074.28756972466
2728,164062.18678863568
2729,152064.29162091998
2730,146326.7996649857
2731,128322.41575654272
2732,131480.2860903897
2733,154559.34418983475
2734,141518.54168231477
2735,136087.10621580246
